id,name,yearpublished,rank,bayesaverage,average,usersrated,is_expansion,abstracts_rank,cgs_rank,childrensgames_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank
220,"High Society",1995,532,6.95293,7.18478,14858,0,,,,134,,,,
11,Bohnanza,1997,533,6.95289,7.06946,48608,0,,,,157,,,,
176396,Quadropolis,2016,534,6.95256,7.22029,13242,0,,,,129,,,,
256730,Pipeline,2019,535,6.95188,7.57647,5295,0,,,,,,325,,
256952,"Zombie Kidz Evolution",2018,536,6.9494,7.59903,5580,0,,,1,113,,,,
270844,"Imperial Settlers: Empires of the North",2019,537,6.94758,7.40577,7671,0,,,,,,350,,
269144,Hadara,2019,538,6.94731,7.39011,7623,0,,,,,,344,,
239942,"Black Rose Wars",2019,539,6.94676,7.93166,4066,0,,,,,,320,,
216600,"Fantastic Factories",2019,540,6.94584,7.42274,7198,0,,,,117,,352,,
290359,"Undaunted: North Africa",2020,541,6.94546,7.77932,4204,0,,,,,,,95,51
365258,"World Wonders",2023,542,6.94354,7.62534,5110,0,,,,103,,338,,
274960,"Point Salad",2019,543,6.94281,7.12468,21015,0,,,,142,,,,
144189,"Fire in the Lake",2014,544,6.94256,8.06656,3075,0,,,,,,,,17
233312,"Stuffed Fables",2018,545,6.94154,7.43598,7772,0,,,,130,,,124,
194607,"Mystic Vale",2016,546,6.94075,7.24376,12210,0,,,,,,390,,
478,Citadels,2000,547,6.9373,7.05749,55823,0,,,,177,,453,,
319910,"Pagan: Fate of Roanoke",2022,548,6.93514,8.00375,3233,0,,15,,,,303,,
368173,"Let's Go! To Japan",2024,549,6.93466,7.68033,4449,0,,,,107,,,,
15062,"Shadows over Camelot",2005,550,6.93344,7.09984,28061,0,,,,,,,162,
5404,Amun-Re,2003,551,6.93327,7.28628,9437,0,,,,,,361,,
43570,Friday,2011,552,6.9323,7.11323,22137,0,,,,,,427,,
20437,"Lords of Vegas",2010,553,6.93188,7.35443,7833,0,,,,,,368,,
290236,Canvas,2021,554,6.93173,7.22343,13907,0,,,,144,,,,
552,Bus,1999,555,6.93154,7.66751,4252,0,,,,,,314,,
98778,Hanabi,2010,556,6.93123,7.03604,50163,0,,,,172,,,,
137408,Amerigo,2013,557,6.92989,7.43638,6309,0,,,,,,342,,
503,"Through the Desert",1998,558,6.92979,7.14847,15112,0,20,,,,,395,,
180974,"Potion Explosion",2015,559,6.92942,7.12355,20591,0,,,,154,,,,
193042,"Junk Art",2016,560,6.92877,7.36502,7895,0,,,,124,21,,,
25417,BattleLore,2006,561,6.92833,7.34806,9414,0,,,,,,,140,114
226522,"Exit: The Game – Dead Man on the Orient Express",2017,562,6.92788,7.54502,5260,0,,,,112,,,92,
150658,"Pandemic: The Cure",2014,563,6.92603,7.23876,10891,0,,,,135,,399,,
240196,"Betrayal Legacy",2018,564,6.9254,7.67166,5085,0,,,,,,,113,
157969,"Sheriff of Nottingham",2014,565,6.92448,7.05858,36667,0,,,,171,41,,,
136063,"Forbidden Desert",2013,566,6.92433,7.06873,31822,0,,,,166,,,,
283393,Aquatica,2019,567,6.92267,7.37077,7244,0,,,,,,365,,
162082,Deus,2014,568,6.92252,7.26883,9378,0,,,,,,372,,
83330,"Mansions of Madness",2011,569,6.92108,7.2547,13850,0,,,,,,,146,
385610,"Kutná Hora: The City of Silver",2023,570,6.92107,7.77189,4058,0,,,,,,334,,
712,"Blood Bowl (Third Edition)",1994,571,6.91671,7.55597,5671,0,,,,,,401,116,
17226,"Descent: Journeys in the Dark",2005,572,6.91647,7.27594,11819,0,,,,,,,141,
13,CATAN,1995,573,6.91447,7.09447,133489,0,,,,201,,534,,
197376,Charterstone,2017,574,6.91436,7.19535,14973,0,,,,,,419,,
232414,Oceans,2020,575,6.91434,7.42235,7075,0,,,,,,377,,
21790,"Thurn and Taxis",2006,576,6.91322,7.09105,20374,0,,,,158,,421,,
105134,"Risk Legacy",2011,577,6.91286,7.35449,8676,0,,,,,,410,,
191862,Imhotep,2016,578,6.91259,7.13368,16209,0,,,,155,,,,
381297,"Unmatched Adventures: Tales to Amaze",2023,579,6.91155,8.032,3139,0,,,,100,,335,,
242705,"Aeon Trespass: Odyssey",2022,580,6.90908,9.02846,2474,0,,,,,,,48,
266830,QE,2019,581,6.90902,7.3638,6834,0,,,,125,,366,,
359438,Skymines,2022,582,6.90839,7.9789,3000,0,,,,,,302,,
245654,"Railroad Ink: Deep Blue Edition",2018,583,6.90809,7.16468,13829,0,,,,156,,,,
177639,Raptor,2015,584,6.90801,7.2325,10513,0,,,,,,405,,
6249,Alhambra,2003,585,6.90735,7.03285,34395,0,,,,170,,447,,
367498,"Horizons of Spirit Island",2022,586,6.90498,8.16315,2590,0,,,,,,318,,
144797,"Argent: The Consortium",2015,587,6.90495,7.61735,4521,0,,,,,,343,,
146791,"Shadows of Brimstone: City of the Ancients",2014,588,6.90493,7.95084,4000,0,,,,,,,85,
156009,"Port Royal",2014,589,6.90338,7.11279,18249,0,,,,160,,,,
252328,"Star Wars: X-Wing (Second Edition)",2018,590,6.90307,8.03928,3201,0,,11,,,,,,66
293296,"Splendor: Marvel",2020,591,6.90241,7.57492,5407,0,,,,127,,,,
62227,"Labyrinth: The War on Terror, 2001 – ?",2010,592,6.9016,7.56952,5064,0,,,,,,378,,63
142379,"Escape Plan",2019,593,6.9004,7.50286,5504,0,,,,,,359,,
9674,Ingenious,2004,594,6.89817,7.09943,17509,0,27,,,,,,,
307002,Regicide,2020,595,6.89782,7.41663,6601,0,,,,137,,403,,
353545,"Next Station: London",2022,596,6.89768,7.44329,5883,0,,,,126,,,,
128996,"1775: Rebellion",2013,597,6.89501,7.63138,4353,0,,,,,,,,50
97786,"Small World Underground",2011,598,6.89424,7.22587,11248,0,,,,159,,426,,
17405,"1846: The Race for the Midwest",2005,599,6.89415,7.89682,3062,0,,,,,,310,,
15985,"Blood Bowl: Living Rulebook",2004,600,6.89411,7.84884,3441,0,,,,,,,83,
340466,Unfathomable,2021,601,6.89402,7.49082,6117,0,,,,,,,121,
280794,Etherfields,2020,602,6.89394,7.89304,4252,0,,,,,,,102,
245961,"Fleet: The Dice Game",2018,603,6.89291,7.64054,4217,0,,,,,,346,,
117959,"Las Vegas",2012,604,6.89193,7.17104,11779,0,,,,153,,,,
119506,"Freedom: The Underground Railroad",2013,605,6.89168,7.57893,4561,0,,,,,,353,109,
284435,"Nova Luna",2019,606,6.89131,7.26939,9194,0,22,,,146,,,,
31999,TZAAR,2007,607,6.89121,7.66579,3991,0,7,,,,,,,
262215,"Blackout: Hong Kong",2018,608,6.89063,7.41156,6159,0,,,,,,371,,
196326,"Love Letter: Premium Edition",2016,609,6.88996,7.43382,6182,0,,,,139,22,,,
318009,"Dinosaur Island: Rawr 'n Write",2021,610,6.88708,7.69589,4044,0,,,,,,355,,
379629,Knarr,2023,611,6.88642,7.48709,5358,0,,,,128,,,,
348450,Lacrimosa,2022,612,6.88583,7.66037,4186,0,,,,,,349,,
153938,"Camel Up",2014,613,6.8856,7.03546,28016,0,,,,184,,,,
181530,"Runebound (Third Edition)",2015,614,6.88559,7.47681,6402,0,,,,,,,128,
171668,"The Grizzled",2015,615,6.8847,7.12405,15100,0,,,,,,,163,
18,RoboRally,1994,616,6.88435,7.05096,24122,0,,,,,,470,190,
31730,"Wabash Cannonball",2007,617,6.88383,7.25099,8485,0,,,,,,397,,
133473,"Sushi Go!",2013,618,6.88313,6.99481,49192,0,,,,193,,,,
125618,Libertalia,2012,619,6.88269,7.11084,14458,0,,,,,,435,,
91312,"Discworld: Ankh-Morpork",2011,620,6.88265,7.25219,10657,0,,,,,,,168,
90419,"Airlines Europe",2011,621,6.8803,7.30029,7497,0,,,,145,,394,,
170561,"Valeria: Card Kingdoms",2016,622,6.87883,7.4427,6087,0,,,,140,,404,,
206941,"First Class: All Aboard the Orient Express!",2016,623,6.8787,7.41212,5826,0,,,,,,373,,
28023,Jamaica,2007,624,6.87859,7.06087,21171,0,,,,180,,,,
336794,"Galaxy Trucker (Second Edition)",2021,625,6.87555,7.44206,5679,0,,,,138,,,139,
127398,"Legends of Andor",2012,626,6.87528,7.09939,19928,0,,,,,,,188,
400602,Civolution,2024,627,6.87475,8.22184,2332,0,,,,,,304,,
65781,London,2010,628,6.87472,7.32643,6626,0,,,,,,385,,
221965,"The Fox in the Forest",2017,629,6.87419,7.07833,16840,0,,,,174,,,,
97842,"Last Will",2011,630,6.87401,7.16724,10687,0,,,,,,420,,
183251,Karuba,2015,631,6.87385,7.16705,11385,0,,,,162,,,,
163968,Elysium,2015,632,6.87323,7.19131,9934,0,,,,,,413,,
248490,"Atlantis Rising (Second Edition)",2019,633,6.87192,7.5116,4936,0,,,,133,,384,,
105551,Archipelago,2012,634,6.87072,7.27768,8371,0,,,,,,414,,
352515,Trio,2021,635,6.8705,7.38606,6701,0,,,,148,,,,
133848,"Euphoria: Build a Better Dystopia",2013,636,6.86901,7.17195,11135,0,,,,,,437,,
27173,Vikings,2007,637,6.86816,7.24026,8591,0,,,,,,411,,
147949,"One Night Ultimate Werewolf",2014,638,6.86806,7.04294,29119,0,,,,,48,,,
367041,"Scholars of the South Tigris",2023,639,6.86771,8.03724,2673,0,,,,,,328,,
84419,"Space Empires 4X",2011,640,6.86703,7.69142,4005,0,,,,,,,,46
95527,Madeira,2013,641,6.86557,7.53841,4560,0,,,,,,362,,
475,"Taj Mahal",2000,642,6.86547,7.26151,7986,0,,,,,,408,,
34119,"Tales of the Arabian Nights",2009,643,6.8649,7.16354,12846,0,,,,,,,170,
22827,"StarCraft: The Board Game",2007,644,6.86453,7.35795,7660,0,,,,,,423,144,
265402,"In the Hall of the Mountain King",2019,645,6.86429,7.5702,4722,0,,,,,,380,,
102652,"Sentinels of the Multiverse",2011,646,6.86383,7.13753,16213,0,,,,,,,183,
2346,DVONN,2001,647,6.86364,7.44273,5496,0,12,,,,,,,
36553,"Time's Up! Title Recall!",2008,648,6.8636,7.6793,3670,0,,,,,10,,,
264055,Draftosaurus,2019,649,6.86245,7.09312,15283,0,,,,182,,,,
296237,"Warp's Edge",2020,650,6.86214,7.69997,3827,0,,,,,,376,,
4390,"Carcassonne: Hunters and Gatherers",2002,651,6.86059,7.13395,13335,0,,,,183,,,,
218074,"Detective: City of Angels",2019,652,6.85888,7.88747,3082,0,,,,,,,88,
151022,"Baseball Highlights: 2045",2015,653,6.85867,7.52582,4684,0,,,,,,392,123,
172308,"Broom Service",2015,654,6.85828,7.1625,10839,0,,,,168,,434,,
170624,"Crusaders: Thy Will Be Done",2018,655,6.85566,7.47793,4895,0,,,,,,381,,
15363,"Nexus Ops",2005,656,6.85436,7.2111,9068,0,,,,,,,153,154
232043,Queendomino,2017,657,6.85287,7.14819,11350,0,,,,176,,,,
128780,"Pax Porfiriana",2012,658,6.85198,7.65632,3812,0,,,,,,369,,
284777,"Unmatched: Jurassic Park – InGen vs Raptors",2020,659,6.8515,8.12966,2608,0,,,,,,364,,
133038,"Pathfinder Adventure Card Game: Rise of the Runelords – Base Set",2013,660,6.85123,7.16473,12832,0,,,,,,,169,
346965,"Azul: Queen's Garden",2021,661,6.8512,7.46099,5422,0,16,,,149,,,,
193949,"Star Trek: Ascendancy",2016,662,6.85034,7.81185,3757,0,,,,,,,115,80
27746,Colosseum,2007,663,6.85032,7.19995,9106,0,,,,167,,432,,
383607,Barcelona,2023,664,6.84973,7.74746,3470,0,,,,,,367,,
42052,Vinhos,2010,665,6.84849,7.46856,4974,0,,,,,,387,,
432,"Take 5",1994,666,6.84744,6.97385,30575,0,,,,198,,,,
216734,"Dice Throne: Season One",2018,667,6.84732,7.50036,6228,0,,,,173,,,,
266121,"Unlock!: Heroic Adventures",2018,668,6.8467,7.60703,3957,0,,,,,,,108,
304051,"Creature Comforts",2022,669,6.84636,7.45541,5704,0,,,,150,,,,
318243,HITSTER,2022,670,6.84598,7.61446,4053,0,,,,,20,,,
58421,Egizia,2009,671,6.84582,7.38673,5512,0,,,,,,398,,
875,"Roads & Boats",1999,672,6.84514,7.69865,3473,0,,,,,,358,,
328866,"My Father's Work",2022,673,6.84453,7.86629,3217,0,,,,,,,93,
42215,Tobago,2009,674,6.84434,7.09882,12406,0,,,,185,,,,
295564,"Unmatched Game System",2019,675,6.84338,8.23643,2340,0,,,,123,,356,,
159508,AquaSphere,2014,676,6.84249,7.25276,7508,0,,,,,,422,,
256999,"Project: ELITE",2020,677,6.84141,7.95567,2820,0,,,,,,,80,
130960,"Triumph & Tragedy: European Balance of Power 1936-1945",2015,678,6.84041,8.14679,2438,0,,,,,,,,10
307305,Bullet♥︎,2021,679,6.83958,7.63123,4002,0,,,,152,,,,
123123,"BattleCON: Devastation of Indines",2013,680,6.83801,7.81307,3360,0,,,,,,374,,
131357,Coup,2012,681,6.83714,6.9796,48959,0,,,,,63,,,
237179,"Weather Machine",2022,682,6.83653,7.74591,3590,0,,,,,,379,,
269511,"Cooper Island",2019,683,6.83413,7.56542,4185,0,,,,,,383,,
141572,Paperback,2014,684,6.83391,7.11047,11127,0,,,,187,,466,,
192836,"The Colonists",2016,685,6.83242,7.54268,4325,0,,,,,,389,,
699,HeroQuest,1989,686,6.83111,7.21103,14306,0,,,,,,,201,
111799,"Cuba Libre",2013,687,6.83068,7.67138,3623,0,,,,,,,,45
244115,"Shards of Infinity",2018,688,6.83026,7.4521,5296,0,,,,,,428,,
362944,"War of the Ring: The Card Game",2022,689,6.82761,7.66032,4001,0,,,,,,406,,
270673,"Silver & Gold",2019,690,6.8271,7.18587,8488,0,,,,175,,,,
46,Medici,1995,691,6.82678,7.18225,8579,0,,,,,,444,,
5782,Coloretto,2003,692,6.82582,6.98113,21889,0,,,,202,,,,
9625,"Struggle of Empires",2004,693,6.82534,7.53399,4316,0,,,,,,396,,
334986,Daybreak,2023,694,6.82471,7.68453,3616,0,,,,,,402,,
39351,Automobile,2009,695,6.82347,7.32765,5854,0,,,,,,412,,
140603,"Francis Drake",2013,696,6.81732,7.37797,5322,0,,,,,,418,,
190082,"Whitehall Mystery",2017,697,6.81618,7.52897,4341,0,,,,,,439,,
291845,"Three Sisters",2022,698,6.81565,7.56052,4053,0,,,,,,424,,
30869,Thebes,2007,699,6.81461,7.124,10064,0,,,,194,,,,
347703,"First Rat",2022,700,6.8146,7.55813,3946,0,,,,147,,407,,
224710,"Zombicide: Green Horde",2018,701,6.81284,7.67932,4467,0,,,,,,,134,
39938,"Carson City",2009,702,6.81261,7.20851,7376,0,,,,,,445,,
113924,Zombicide,2012,703,6.81179,7.09232,19240,0,,,,,,,214,
135219,"The Battle of Five Armies",2014,704,6.8113,7.84588,3054,0,,,,,,,101,43
6472,"A Game of Thrones",2003,705,6.8107,7.16749,10673,0,,,,,,486,,188
155703,Evolution,2014,706,6.8103,7.02579,17468,0,,,,,,506,,
329551,"Mosaic: A Story of Civilization",2022,707,6.80894,7.51359,4412,0,,,,,,415,,
42776,"Gears of War: The Board Game",2011,708,6.80808,7.47153,5186,0,,,,,,,138,
298383,Golem,2021,709,6.80612,7.5381,4198,0,,,,,,409,,
153016,"Telestrations: 12 Player Party Pack",2011,710,6.80375,7.74024,3210,0,,,,,14,,,
160010,Conan,2016,711,6.80258,7.62949,4699,0,,,,,,,129,
3685,"Hammer of the Scots",2002,712,6.80258,7.52362,4194,0,,,,,,,,64
143519,Quantum,2013,713,6.80238,7.22812,7743,0,,,,,,473,,
369880,"Beer & Bread",2022,714,6.80166,7.39496,5221,0,,,,165,,449,,
13004,"The Downfall of Pompeii",2004,715,6.80149,7.16177,8498,0,,,,195,,,,
37904,"Formula D",2008,716,6.80139,6.99377,19971,0,,,,222,,,207,
135779,"A Fake Artist Goes to New York",2011,717,6.80122,7.12726,9356,0,,,,,39,,,
10547,"Betrayal at House on the Hill",2004,718,6.80114,7.01837,47873,0,,,,,,,268,
386368,"Ezra and Nehemiah",2024,719,6.79911,8.24866,2129,0,,,,,,363,,
346501,"Mille Fiori",2021,720,6.79903,7.4299,4634,0,,,,161,,436,,
244114,"Yellow & Yangtze",2018,721,6.79865,7.81496,2880,0,,,,,,382,,
169255,"A Game of Thrones: The Card Game (Second Edition)",2015,722,6.79774,7.49599,5051,0,,18,,,,,,
205359,"Star Wars: Destiny",2016,723,6.79703,7.42717,5558,0,,31,,,,,,
281655,"High Frontier 4 All",2020,724,6.79634,8.40743,2010,0,,,,,,360,78,
328479,"Living Forest",2021,725,6.79599,7.25555,7046,0,,,,190,,,,
1353,"Time's Up!",1999,726,6.79532,7.28576,6037,0,,,,,28,,,
174785,"Mare Nostrum: Empires",2016,727,6.79532,7.52615,4268,0,,,,,,433,,95
258036,"Between Two Castles of Mad King Ludwig",2018,728,6.79494,7.2329,6845,0,,,,191,,,,
212445,"Blood Bowl (2016 Edition)",2016,729,6.79479,7.97354,2776,0,,,,,,,111,
337765,"Brian Boru: High King of Ireland",2021,730,6.79359,7.49353,4108,0,,,,,,416,,
218603,Photosynthesis,2017,731,6.79312,6.95505,24762,0,54,,,221,,,,
24508,Taluva,2006,732,6.79247,7.13871,8896,0,32,,,,,475,,
370913,"Star Wars: The Clone Wars",2022,733,6.79083,7.57343,4152,0,,,,181,,,,
107529,"Kingdom Builder",2011,734,6.7904,6.93728,24061,0,,,,213,,519,,
271518,"Disney Villainous: Wicked to the Core",2019,735,6.79037,7.50823,4940,0,,,,179,,,,
171499,Cacao,2015,736,6.78902,7.07541,11309,0,,,,203,,,,
2398,Cribbage,1630,737,6.78878,7.10145,10508,0,53,,,210,,,,
209778,"Magic Maze",2017,738,6.78763,6.94726,22561,0,,,,225,52,,,
3201,"Lord of the Rings: The Confrontation",2002,739,6.78695,7.21761,7085,0,,,,,,469,,
100423,"Elder Sign",2011,740,6.78644,6.96973,25735,0,,,,,,,219,
262941,"Dominant Species: Marine",2021,741,6.78634,7.91609,2567,0,,,,,,375,,
273330,"Bloodborne: The Board Game",2021,742,6.78208,7.75349,3911,0,,,,,,,130,
334065,Verdant,2022,743,6.78102,7.32851,5760,0,,,,188,,,,
21763,"Mr. Jack",2006,744,6.7809,6.96925,18492,0,,,,,,529,,
416851,"Castle Combo",2024,745,6.78061,7.5832,3729,0,,,,163,,,,
326494,"The Adventures of Robin Hood",2021,746,6.78011,7.46506,4532,0,,,,,,,150,
306040,"Merv: The Heart of the Silk Road",2020,747,6.77999,7.49064,4200,0,,,,,,430,,
296912,Fort,2020,748,6.77977,7.0878,10742,0,,,,,,508,,
121408,Trains,2012,749,6.77935,7.12306,8566,0,,,,,,483,,
300300,"Chronicles of Crime: 1400",2020,750,6.77912,7.69169,4106,0,,,,,,,126,
233247,"Civilization: A New Dawn",2017,751,6.77873,7.24873,7231,0,,,,,,484,,
283864,"Trails of Tucana",2019,752,6.77832,7.37415,4857,0,,,,178,,,,
163166,"One Night Ultimate Werewolf: Daybreak",2015,753,6.77591,7.28364,6183,0,,,,,36,,,
387866,"Star Wars: Unlimited",2024,754,6.77387,8.11287,2386,0,,9,,,,,,
1513,"The Republic of Rome",1990,755,6.77318,7.53962,4248,0,,,,,,464,,
306881,"Railroad Ink Challenge: Lush Green Edition",2021,756,6.77267,7.60362,3414,0,,,,164,,,,
163839,Feudum,2018,757,6.77207,7.59285,4047,0,,,,,,443,,
345868,Federation,2022,758,6.77198,7.87197,2670,0,,,,,,400,,
361545,"Twilight Inscription",2022,759,6.77188,7.4503,4482,0,,,,,,454,,
198953,"Pax Renaissance",2016,760,6.77158,7.97507,2486,0,,,,,,393,,
119432,Snowdonia,2012,761,6.77033,7.32101,5070,0,,,,,,452,,
183562,"Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set",2015,762,6.76987,7.72389,3180,0,,13,,,,,,78
132018,Churchill,2015,763,6.76937,7.67512,3258,0,,,,,,441,,44
41,"Can't Stop",1980,764,6.76917,6.92623,19821,0,,,,226,,,,
204472,"Sub Terra",2017,765,6.76747,7.36573,5705,0,,,,204,,,182,
284760,"Disney Villainous: Evil Comes Prepared",2019,766,6.76699,7.50529,4651,0,,,,192,,,,
279613,"Unlock!: Timeless Adventures",2019,767,6.76644,7.74767,2851,0,,,,,,,104,
113294,"Escape: The Curse of the Temple",2012,768,6.76529,6.9584,17246,0,,,,232,,,,
180511,Shakespeare,2015,769,6.76529,7.41101,4477,0,,,,,,451,,
58281,"Summoner Wars",2009,770,6.76515,7.22709,6700,0,,35,,,,,,
23540,"Shikoku 1889",2004,771,6.76397,7.99074,2263,0,,,,,,388,,
231581,AuZtralia,2018,772,6.76383,7.34733,5023,0,,,,,,465,,
283863,"The Magnificent",2019,773,6.76307,7.49648,3961,0,,,,,,442,,
193558,"The Oracle of Delphi",2016,774,6.76282,7.29562,5337,0,,,,,,462,,
69789,"Ascension: Deckbuilding Game",2010,775,6.76239,7.04085,13793,0,,,,,,550,,
88,Torres,1999,776,6.76226,7.08525,9856,0,31,,,,,505,,
202670,"Ticket to Ride: Rails & Sails",2016,777,6.76092,7.43147,4932,0,,,,197,,,,
286063,"The 7th Citadel",2024,778,6.75987,8.51102,1917,0,,,,,,,84,
301255,"Whistle Mountain",2020,779,6.75948,7.55292,3575,0,,,,,,438,,
30380,Cuba,2007,780,6.75811,7.12164,8423,0,,,,,,496,,
50750,Belfort,2011,781,6.75781,7.20854,6434,0,,,,,,480,,
2955,Mexica,2002,782,6.75606,7.24124,6087,0,,,,,,478,,
346703,"7 Wonders: Architects",2021,783,6.75579,7.04178,11728,0,,,,217,,,,
266164,Babylonia,2019,784,6.75573,7.64893,3071,0,,,,,,425,,
242639,"Treasure Island",2018,785,6.75513,7.20727,6667,0,,,,206,,,184,
257501,"KeyForge: Call of the Archons",2018,786,6.75505,7.0866,11552,0,,42,,,,,,
300905,"Top Ten",2020,787,6.75482,7.45926,4138,0,,,,,25,,,
29603,"D-Day at Omaha Beach",2009,788,6.75465,8.30618,1967,0,,,,,,,,5
341945,"La Granja: Deluxe Master Set",2023,789,6.75451,8.27608,1846,0,,,,,,386,,
180593,"The Bloody Inn",2015,790,6.75365,7.06159,10074,0,,,,,,520,,
213893,Yamataï,2017,791,6.75232,7.18557,6820,0,,,,,,497,,
183840,"Oh My Goods!",2015,792,6.75135,6.99413,13223,0,,,,,,540,,
123540,Tokaido,2012,793,6.7506,6.91816,27142,0,,,,256,,,,
167400,"Ashes Reborn: Rise of the Phoenixborn",2015,794,6.75055,7.30487,6245,0,,36,,,,,,
220517,"The Shipwreck Arcana",2017,795,6.74952,7.42911,4118,0,,,,,,476,,
219650,"Arydia: The Paths We Dare Tread",2025,796,6.74818,9.28881,1403,0,,,,,,,53,
249381,"The Estates",2018,797,6.74806,7.42556,4080,0,,,,,,458,,
156336,"Onirim (Second Edition)",2014,798,6.74742,7.04219,10749,0,,,,233,,543,,
168584,"Love Letter: Batman",2015,799,6.74669,7.27463,5741,0,,,,209,,,,
70512,Luna,2010,800,6.7464,7.28507,5187,0,,,,,,467,,
71721,"Space Hulk: Death Angel – The Card Game",2010,801,6.74619,7.00338,13546,0,,,,,,,215,
270970,"Century: A New World",2019,802,6.74366,7.29837,5266,0,,,,199,,489,,
7717,"Carcassonne: The Castle",2003,803,6.74359,7.10346,8503,0,,,,214,,518,,
281442,"Trismegistus: The Ultimate Formula",2019,804,6.74345,7.57562,3681,0,,,,,,456,,
363247,"Azul: Master Chocolatier",2022,805,6.74304,7.88268,2628,0,13,,,169,,,,
121288,"Dixit: Journey",2012,806,6.74296,7.39142,4640,0,,,,,29,,,
126792,Myrmes,2012,807,6.74205,7.25497,5652,0,,,,,,482,,
154825,Arkwright,2014,808,6.74188,7.80207,2617,0,,,,,,417,,
146278,"Tash-Kalar: Arena of Legends",2013,809,6.74158,7.1554,7279,0,44,,,,,510,,
203416,"Exit: The Game – The Pharaoh's Tomb",2016,810,6.7408,7.14013,6800,0,,,,,,,164,
338957,"Caesar!: Seize Rome in 20 Minutes!",2022,811,6.737,7.54704,3425,0,,,,,,460,,130
148729,Maquis,2013,812,6.73661,7.45427,4063,0,,,,,,499,160,
20100,"Wits & Wagers",2005,813,6.73578,6.9264,15682,0,,,,,55,,,
20963,"Fury of Dracula (Second Edition)",2005,814,6.73576,7.08679,9391,0,,,,,,,200,
134726,"Smash Up: Awesome Level 9000",2013,815,6.73574,7.21229,7134,0,,,,228,,538,,
483,Diplomacy,1959,816,6.73542,7.04022,13592,0,,,,,,606,,267
165401,"Wir sind das Volk!",2014,817,6.73475,7.78113,2657,0,,,,,,431,,38
232219,"Dragon Castle",2017,818,6.73391,7.11276,8020,0,39,,,220,,,,
214880,"City of the Big Shoulders",2019,819,6.73341,7.74722,2751,0,,,,,,429,,
143741,"BANG! The Dice Game",2013,820,6.73318,6.88784,25282,0,,,,,67,,,
244608,Menara,2018,821,6.73204,7.42909,3999,0,,,,196,,,,
238799,"Messina 1347",2021,822,6.73166,7.53865,3493,0,,,,,,459,,
318560,Witchstone,2021,823,6.73125,7.52205,3559,0,,,,,,461,,
73171,"Earth Reborn",2010,824,6.73096,7.60956,3378,0,,,,,,,133,
270239,Moonrakers,2020,825,6.73053,7.71671,3435,0,,,,,,504,194,
280480,"Crystal Palace",2019,826,6.73016,7.5091,3564,0,,,,,,457,,
331787,"Tiny Epic Dungeons",2021,827,6.73015,7.47613,4824,0,,,,,,557,196,
162007,"Steampunk Rally",2015,828,6.72941,7.15141,6975,0,,,,224,,530,,
354570,"Undaunted: Stalingrad",2022,829,6.72939,8.60546,1619,0,,,,,,,,19
65532,"Defenders of the Realm",2010,830,6.72918,7.27349,5521,0,,,,,,,173,
150997,"Shadows of Brimstone: Swamps of Death",2014,831,6.72753,8.03311,2482,0,,,,,,,114,
73761,K2,2010,832,6.72671,7.00841,10742,0,,,,245,,,225,
87890,Prêt-à-Porter,2010,833,6.72655,7.2895,5043,0,,,,,,491,,
173064,"Leaving Earth",2015,834,6.7264,7.72568,2947,0,,,,,,463,136,
143515,"Coal Baron",2013,835,6.72464,7.27097,5162,0,,,,,,495,,
11825,"Empire of the Sun: The Pacific War 1941-1945",2005,836,6.72442,8.26835,2067,0,,,,,,,,9
241724,Villagers,2019,837,6.72426,7.13026,7858,0,,,,231,,,,
254708,"Roll Player Adventures",2021,838,6.72306,8.16076,2086,0,,,,,,,100,
168435,"Between Two Cities",2015,839,6.72248,6.97654,11485,0,,,,246,,,,
226320,"My Little Scythe",2017,840,6.72244,7.21851,6029,0,,,,215,,,,
160495,ZhanGuo,2014,841,6.72171,7.5471,3309,0,,,,,,450,,
155624,"Specter Ops",2015,842,6.72169,7.16273,6512,0,,,,,,524,186,
242574,"Century: Eastern Wonders",2018,843,6.72161,7.11279,7718,0,,,,223,,,,
72321,"The Networks",2016,844,6.72134,7.13877,6727,0,,,,,,521,,
45,Perudo,1800,845,6.71996,6.92216,15813,0,,,,259,62,,,
158435,"Dogs of War",2014,846,6.71976,7.53146,3453,0,,,,,,468,,
181521,"Warhammer Quest: The Adventure Card Game",2015,847,6.71899,7.31176,5546,0,,,,,,,171,
255692,"New Frontiers",2018,848,6.71852,7.40736,3949,0,,,,,,472,,
256788,"Detective Club",2018,849,6.71834,7.37112,4451,0,,,,,34,,,
15364,"Vegas Showdown",2005,850,6.71789,7.15063,6445,0,,,,,,515,,
244228,Reef,2018,851,6.71678,7.0104,10016,0,,,,240,,,,
299684,"Khôra: Rise of an Empire",2021,852,6.71623,7.39943,4221,0,,,,,,493,,
218333,"Rhino Hero: Super Battle",2017,853,6.71516,7.22614,5632,0,,,6,211,,,,
1465,Wizard,1984,854,6.71253,6.98376,12336,0,,,,258,,,,
2453,Blokus,2000,855,6.71246,6.8606,28306,0,55,,,,,,,
9823,"Advanced Squad Leader: Starter Kit #1",2004,856,6.71179,7.84253,2731,0,,,,,,,,28
22345,Yspahan,2006,857,6.71157,7.05364,8194,0,,,,,,531,,
